subject,test_acc,model
1,0.8402777777777778,UnifiedEEGNet
2,0.6909722222222222,UnifiedEEGNet
3,0.9236111111111112,UnifiedEEGNet
4,0.8020833333333334,UnifiedEEGNet
5,0.7951388888888888,UnifiedEEGNet
6,0.7395833333333334,UnifiedEEGNet
7,0.7951388888888888,UnifiedEEGNet
8,0.8819444444444444,UnifiedEEGNet
9,0.8819444444444444,UnifiedEEGNet
