subject,test_acc,model
1,0.9131944444444444,UnifiedEEGNet
2,0.7743055555555556,UnifiedEEGNet
3,0.9583333333333334,UnifiedEEGNet
4,0.8368055555555556,UnifiedEEGNet
5,0.78125,UnifiedEEGNet
6,0.7083333333333334,UnifiedEEGNet
7,0.9479166666666666,UnifiedEEGNet
8,0.8993055555555556,UnifiedEEGNet
9,0.8402777777777778,UnifiedEEGNet
