subject,test_acc,model
1,0.8819444444444444,UnifiedEEGNet
2,0.7777777777777778,UnifiedEEGNet
3,0.9444444444444444,UnifiedEEGNet
4,0.8298611111111112,UnifiedEEGNet
5,0.8055555555555556,UnifiedEEGNet
6,0.6701388888888888,UnifiedEEGNet
7,0.8923611111111112,UnifiedEEGNet
8,0.8923611111111112,UnifiedEEGNet
9,0.84375,UnifiedEEGNet
