subject,test_acc,model
1,0.7881944444444444,UnifiedEEGNet
2,0.4878472222222222,UnifiedEEGNet
3,0.8263888888888888,UnifiedEEGNet
4,0.5798611111111112,UnifiedEEGNet
5,0.5763888888888888,UnifiedEEGNet
6,0.578125,UnifiedEEGNet
7,0.7118055555555556,UnifiedEEGNet
8,0.7795138888888888,UnifiedEEGNet
9,0.6822916666666666,UnifiedEEGNet
