subject,test_acc,model
1,0.7430555555555556,UnifiedEEGNet
2,0.4930555555555556,UnifiedEEGNet
3,0.8020833333333334,UnifiedEEGNet
4,0.5711805555555556,UnifiedEEGNet
5,0.5885416666666666,UnifiedEEGNet
6,0.5694444444444444,UnifiedEEGNet
7,0.6961805555555556,UnifiedEEGNet
8,0.7534722222222222,UnifiedEEGNet
9,0.6805555555555556,UnifiedEEGNet
