subject,test_acc,model
1,0.7743055555555556,UnifiedEEGNet
2,0.4947916666666667,UnifiedEEGNet
3,0.8680555555555556,UnifiedEEGNet
4,0.5677083333333334,UnifiedEEGNet
5,0.5243055555555556,UnifiedEEGNet
6,0.578125,UnifiedEEGNet
7,0.6423611111111112,UnifiedEEGNet
8,0.7569444444444444,UnifiedEEGNet
9,0.625,UnifiedEEGNet
