subject,test_acc,model
1,0.7673611111111112,UnifiedEEGNet
2,0.4583333333333333,UnifiedEEGNet
3,0.8454861111111112,UnifiedEEGNet
4,0.5364583333333334,UnifiedEEGNet
5,0.5538194444444444,UnifiedEEGNet
6,0.5902777777777778,UnifiedEEGNet
7,0.6527777777777778,UnifiedEEGNet
8,0.7638888888888888,UnifiedEEGNet
9,0.6215277777777778,UnifiedEEGNet
