subject,test_acc,model
1,0.9131944444444444,UnifiedEEGNet
2,0.6388888888888888,UnifiedEEGNet
3,0.9305555555555556,UnifiedEEGNet
4,0.8020833333333334,UnifiedEEGNet
5,0.7708333333333334,UnifiedEEGNet
6,0.6979166666666666,UnifiedEEGNet
7,0.9236111111111112,UnifiedEEGNet
8,0.8784722222222222,UnifiedEEGNet
9,0.875,UnifiedEEGNet
