subject,test_acc,model
1,0.8958333333333334,UnifiedEEGNet
2,0.7465277777777778,UnifiedEEGNet
3,0.9618055555555556,UnifiedEEGNet
4,0.8263888888888888,UnifiedEEGNet
5,0.78125,UnifiedEEGNet
6,0.6527777777777778,UnifiedEEGNet
7,0.8819444444444444,UnifiedEEGNet
8,0.8159722222222222,UnifiedEEGNet
9,0.8506944444444444,UnifiedEEGNet
