subject,test_acc,model
1,0.8680555555555556,UnifiedEEGNet
2,0.7395833333333334,UnifiedEEGNet
3,0.9444444444444444,UnifiedEEGNet
4,0.8298611111111112,UnifiedEEGNet
5,0.7847222222222222,UnifiedEEGNet
6,0.7291666666666666,UnifiedEEGNet
7,0.8888888888888888,UnifiedEEGNet
8,0.8368055555555556,UnifiedEEGNet
9,0.84375,UnifiedEEGNet
