subject,test_acc,model
1,0.84375,UnifiedEEGNet
2,0.5243055555555556,UnifiedEEGNet
3,0.8541666666666666,UnifiedEEGNet
4,0.6666666666666666,UnifiedEEGNet
5,0.5208333333333334,UnifiedEEGNet
6,0.5763888888888888,UnifiedEEGNet
7,0.8020833333333334,UnifiedEEGNet
8,0.7881944444444444,UnifiedEEGNet
9,0.8368055555555556,UnifiedEEGNet
