subject,test_acc,model
1,0.8576388888888888,UnifiedEEGNet
2,0.6145833333333334,UnifiedEEGNet
3,0.9166666666666666,UnifiedEEGNet
4,0.8055555555555556,UnifiedEEGNet
5,0.7083333333333334,UnifiedEEGNet
6,0.6631944444444444,UnifiedEEGNet
7,0.7986111111111112,UnifiedEEGNet
8,0.8854166666666666,UnifiedEEGNet
9,0.8055555555555556,UnifiedEEGNet
