subject,test_acc,model
1,0.8055555555555556,UnifiedEEGNet
2,0.4947916666666667,UnifiedEEGNet
3,0.8854166666666666,UnifiedEEGNet
4,0.6006944444444444,UnifiedEEGNet
5,0.5746527777777778,UnifiedEEGNet
6,0.5711805555555556,UnifiedEEGNet
7,0.7326388888888888,UnifiedEEGNet
8,0.7673611111111112,UnifiedEEGNet
9,0.6857638888888888,UnifiedEEGNet
