subject,test_acc,model
1,0.8368055555555556,UnifiedEEGNet
2,0.5763888888888888,UnifiedEEGNet
3,0.9236111111111112,UnifiedEEGNet
4,0.7638888888888888,UnifiedEEGNet
5,0.5972222222222222,UnifiedEEGNet
6,0.6111111111111112,UnifiedEEGNet
7,0.8020833333333334,UnifiedEEGNet
8,0.8611111111111112,UnifiedEEGNet
9,0.8298611111111112,UnifiedEEGNet
