subject,test_acc,model
1,0.8784722222222222,UnifiedEEGNet
2,0.75,UnifiedEEGNet
3,0.9409722222222222,UnifiedEEGNet
4,0.8784722222222222,UnifiedEEGNet
5,0.8541666666666666,UnifiedEEGNet
6,0.7534722222222222,UnifiedEEGNet
7,0.8993055555555556,UnifiedEEGNet
8,0.8819444444444444,UnifiedEEGNet
9,0.8819444444444444,UnifiedEEGNet
