subject,test_acc,model
1,0.8003472222222222,UnifiedEEGNet
2,0.4861111111111111,UnifiedEEGNet
3,0.8541666666666666,UnifiedEEGNet
4,0.5711805555555556,UnifiedEEGNet
5,0.5607638888888888,UnifiedEEGNet
6,0.5746527777777778,UnifiedEEGNet
7,0.7413194444444444,UnifiedEEGNet
8,0.7586805555555556,UnifiedEEGNet
9,0.6892361111111112,UnifiedEEGNet
