subject,test_acc,model
1,0.7951388888888888,UnifiedEEGNet
2,0.4930555555555556,UnifiedEEGNet
3,0.8628472222222222,UnifiedEEGNet
4,0.5729166666666666,UnifiedEEGNet
5,0.5798611111111112,UnifiedEEGNet
6,0.5798611111111112,UnifiedEEGNet
7,0.71875,UnifiedEEGNet
8,0.7795138888888888,UnifiedEEGNet
9,0.6736111111111112,UnifiedEEGNet
